id_canti,similarity,mean_similarity,deviation,titolo,autore,raccolta,momento,link_youtube,score_similarity,score_deviation,score
2657,10.75,8.72,2.0299999999999994,Annunciamo la Tua morte,Marcello Giombini,Camminiamo nella speranza,28,zZnqfJVvZRU,0.3383230337078652,2.0,2.3383230337078653
2010,11.02,9.99,1.0299999999999994,Mistero della Fede,,,28,CgfcqgllUPE,0.3468204494382023,1.0147783251231524,1.3615987745613547
2137,17.33,16.74,0.5899999999999999,Cantiamo insieme al Signore,RnS,Fuoco d'Amore,"21,14",uYrHS8lAt6Q,0.545408202247191,0.58128078817734,1.126688990424531
2046,10.35,9.8,0.5499999999999989,La barca,Figli del Divin Amore,,"10,14",i1oIEg6Jh64,0.32573426966292135,0.5418719211822651,0.8676061908451864
1986,19.79,20.32,-0.5300000000000011,Cristo speranza delle genti,RnS,,"21,31",Lc-nMRdJR5Y,0.6228291011235956,-0.052841475573280276,0.5699876255503153
126,16.56,16.7,-0.14000000000000057,Chi ci separerà,Marco Frisina,,"21,31,17",kG0CbU5rvrs,0.5211748314606741,-0.013958125623130665,0.5072167058375434
2642,17.29,17.77,-0.4800000000000004,Volgete gli occhi ,RnS - Jean Luc Moens,Benedici il Signor,"21,52",fXXvEFGg4Ms,0.5441493258426966,-0.047856430707876416,0.49629289513482017
1998,19.12,20.38,-1.259999999999998,Celebra il Signore Terra tutta,Marco Frisina,Stillate cieli dall'alto,"21,31",bZPwEMiIFOs,0.6017429213483146,-0.1256231306081753,0.4761197907401393
2544,16.72,17.32,-0.6000000000000014,Lui ci ha dato i cieli,Claudio Chieffo,,"32,10",-hZwUeS4qW8,0.5262103370786517,-0.059820538384845606,0.46638979869380615
2798,18.4,19.9,-1.5,Nostra gloria è la Croce,Dargenio,,4,m98e_bqnpys,0.5790831460674157,-0.14955134596211367,0.42953180010530206
1895,21.03,23.38,-2.349999999999998,Questo è il giorno fatto dal Signore ,RnS,,"21,24,31,32",,0.6618542696629215,-0.23429710867397788,0.4275571609889436
145,22.38,25.41,-3.030000000000001,Cristo è risorto veramente,RnS,Venti dello Spirito,"31,32,5",hQ8Y11c3LCs,0.7043413483146068,-0.30209371884346975,0.40224762947113707
297,20.85,23.47,-2.6199999999999974,Magnificat ’86,Gragnani - P. Cilia,,"31,2,7,17",vmaIvtnNBH4,0.6561893258426966,-0.2612163509471583,0.39497297489553834
2500,11.98,12.16,-0.17999999999999972,Canta e cammina,Francesco Buttazzo,Vita nuova con Te,32,QYR3HU9mYl0,0.37703348314606744,-0.017946161515453612,0.35908732163061385
2320,25.46,29.94,-4.48,Magnificat,Marco Frisina,Non temere,31,xfPFworDwG0,0.8012748314606741,-0.4466600199401795,0.3546148115204946
2797,19.89,22.79,-2.8999999999999986,The blessing,Kari Jobe,,"32,10,14,15",_51tRxWllME,0.6259762921348315,-0.28913260219341963,0.3368436899414119
2255,12.69,13.32,-0.6300000000000008,Lode a te o Cristo,Marco Frisina,O Croce nostra speranza,"25,4",0EhVqAB1C88,0.39937853932584266,-0.06281156530408782,0.33656697402175484
2655,13.06,13.94,-0.879999999999999,Celebra il Re,Angelo Maugeri,Dieci,"21,32,10",pWUQBYPjzfA,0.41102314606741575,-0.0877367896311066,0.32328635643630915
2158,15.45,17.12,-1.6700000000000017,Alleluia è tempo della gioia,Daniele Ricci,Maranatha vieni Signore,"25,2",OtcQFYG1yKg,0.4862410112359551,-0.16650049850448673,0.31974051273146836
2621,12.74,13.74,-1.0,Cristo vive in me,RnS - Canto popolare america latina,,"31,18",ZKDa7COIw68,0.40095213483146064,-0.09970089730807578,0.30125123752338484
1690,16.52,18.72,-2.1999999999999993,Gloria al re dei re,RnS,,"21,32,14",rzDU9ulooUI,0.5199159550561798,-0.21934197407776665,0.30057398097841315
2204,20.5,23.98,-3.4800000000000004,Sollevate porte i vostri frontali,Marco Frisina,Stillate cieli dall'alto,"21,5",EXxRBpQ3RbA,0.6451741573033708,-0.34695912263210377,0.29821503467126703
2344,20.55,24.15,-3.599999999999998,Trisaghion,Marco Frisina,Tu sei bellezza,31,cvmONd6ZH0s,0.6467477528089889,-0.3589232303090726,0.2878245224999163
293,14.29,16.2,-1.9100000000000001,Lui verrà e ti salverà,Bob Fitts - Gary Sadler,,"21,31,32,2,4",g3filJMchMY,0.449733595505618,-0.19042871385842475,0.25930488164719323
146,17.7,20.69,-2.990000000000002,Cristo risusciti,Stefani,,"21,5",nsgcYokdH78,0.557052808988764,-0.29810568295114676,0.2589471260376172
500,22.81,27.45,-4.640000000000001,Pane di vita nuova,Marco Frisina,,31,2TjvpY5dqTU,0.7178742696629213,-0.46261216350947165,0.2552621061534497
2336,9.67,10.25,-0.5800000000000001,Nel tuo cuore sia la pace,D. Scarpa-F. Buttazzo ,Vieni soffio di Dio,"30,32",JVNkiDXoDQ4,0.30433337078651684,-0.057826520438683957,0.24650685034783287
1829,2.72,2.56,0.16000000000000014,Misericordias Domini,Henryk Jan Botor,,"26,32,4,14,18,52",1f-ajE9k5Is,0.08560359550561798,0.15763546798029576,0.24323906348591373
102,1.82,1.64,0.18000000000000016,Canoni - Misericordias Domini,Taize,,"22,18",pva71b0fTMM,0.05727887640449438,0.1773399014778327,0.2346187778823271
