id_canti,similarity,mean_similarity,deviation,titolo,autore,raccolta,momento,link_youtube,score_similarity,score_deviation,score
1840,1.14,0.73,0.4099999999999999,Salvator Mundi,Marco Frisina,Salvatore del mondo,4,_FORNvFCJRY,0.025766687825889818,0.07854406130268196,0.10431074912857177
201,19.66,22.62,-2.960000000000001,Frutto della nostra terra,Francesco Buttazzo,,26,hF9namOkLoE,0.44436235320788936,-0.35196195005945313,0.09240040314843623
2726,25.05,29.11,-4.059999999999999,Io amo te,S. Stacchiotti,Cristo è risorto,31,6zmFOOEjBIk,0.5661890614373158,-0.482758620689655,0.08343044074766082
2341,18.32,21.12,-2.8000000000000007,Questo pane spezzato,Giuseppe Tranchida,,31,igN1nkpIIyU,0.41407519383359787,-0.33293697978596914,0.08113821404762872
1750,12.02,13.63,-1.6100000000000012,"Come è bello, come da gioia. Sal 132(133)",Kiko Arguello,,"21,24,10,16",RGgdzMQZCwg,0.2716803400589436,-0.19143876337693236,0.08024157668201123
2487,19.91,23.05,-3.1400000000000006,Pane e vino ti offriamo,M. Palmitessa,Ora sei con noi,26,-h27hWgNfto,0.4500129426433916,-0.37336504161712253,0.07664790102626906
2697,11.23,12.74,-1.5099999999999998,Parole di vita,Pierangelo Sequeri,,"25,17",PpXox2XelvA,0.2538244774427567,-0.17954815695600473,0.07427632048675198
1978,17.56,20.28,-2.7200000000000024,In Eterno Canterò,RnS,,"21,31,32",LX-xjoxNqHU,0.39689740194967127,-0.3234244946492274,0.07347290730044387
2455,15.15,17.42,-2.2700000000000014,Pane della vita,Giuseppe Tranchida,Con voci di gioia,"26,10",wHwd8M2E_AQ,0.34242571979143055,-0.2699167657550537,0.07250895403637686
2655,12.17,13.97,-1.8000000000000007,Celebra il Re,Angelo Maugeri,Dieci,"21,32,10",pWUQBYPjzfA,0.27507069372024484,-0.21403091557669449,0.061039778143550355
2537,7.82,8.81,-0.9900000000000002,Insieme come fratelli,Pierangelo Comi,,"21,52",fzvPEdSe57M,0.17675043754250735,-0.11771700356718195,0.0590334339753254
2514,7.79,8.78,-0.9899999999999993,E la montagna si muoverà,--,,"10,16",uOMLQQhnQe8,0.17607236681024713,-0.11771700356718184,0.058355363243065284
1702,13.95,16.14,-2.1900000000000013,Questo è il mio corpo,Janet Lunt,,31,1oU-F5CMais,0.3153028905010201,-0.26040428061831167,0.05489860988270845
2233,15.68,18.2,-2.5199999999999996,Cosa renderti,,,10,,0.3544049693946951,-0.2996432818073721,0.05476168758732303
2393,14.91,17.29,-2.379999999999999,Io credo in te Gesù (v2),RnS - Reuben Morgan,Io credo,9,GMVZtZBRHWw,0.3370011539333485,-0.2829964328180736,0.054004721115274934
2442,11.3,13.12,-1.8199999999999985,Come il fiume,Domenico Machetta,"CANTI PER LA PREGHIERA DEI GIOVANI - Sei con noi, uno di noi",26,oPqySizQeYw,0.2554066424846974,-0.21640903686087973,0.03899760562381768
2230,20.96,24.7,-3.7399999999999984,Vieni con me,Giosy Cento,,"21,32,10,15,20",MWWqRbyq3t0,0.4737454182725006,-0.4447086801426871,0.0290367381298135
1670,12.81,15.04,-2.2299999999999986,Cerco il tuo volto Signore,RnS,,"9,14",EHFBMfpbMdo,0.28953620267513036,-0.2651605231866824,0.024375679488447988
2665,13.29,15.63,-2.3400000000000016,Chi perde la sua vita per me,Sr. Hermana Glenda,,"31,12",k77hcuLAouU,0.30038533439129445,-0.2782401902497029,0.022145144141591522
1050,25.58,30.27,-4.690000000000001,Amo,RnS - Stefano Fioravanti,Benedici il Signor,24,GJJQYXU1GZ0,0.5781683110405803,-0.5576694411414984,0.020498869899081895
2306,12.13,14.27,-2.139999999999999,Inno alla carita,Branca,,31,OXe-y2HsoX0,0.27416659941056454,-0.2544589774078477,0.019707622002716862
2059,17.79,21.02,-3.2300000000000004,Questo è il tempo,Daniele Semprini - Anna Maria Galliano,,"21,4",zL38oQKpIuo,0.40209594423033324,-0.3840665873959572,0.01802935683437601
1678,15.2,17.96,-2.7600000000000016,Io credo in te Gesù,RnS - Reuben Morgan,Io credo,9,uH0nDhf6LLQ,0.34355583767853093,-0.3281807372175983,0.015375100460932656
2192,17.09,20.29,-3.1999999999999993,Alleluia Padre Mio,RnS,Nelle Tue mani,25,N-pjp6CMbvY,0.38627429381092715,-0.38049940546967886,0.005774888341248285
2579,10.61,12.58,-1.9700000000000006,Voglio darti il mio cuor,Comunità Cenacolo,Dio dell'amore,"14,15",ImJ8_w59iq0,0.2398110156427114,-0.23424494649227118,0.005566069150440223
1914,0.0,0.0,0.0,"Alleluja, Tradizionale",Pasquale gregoriano,,"25,5",6sLNiJd95jY,0.0,0.0,0.0
2013,0.0,0.0,0.0,Madonna nera,Jan Dobraczynski - Padre Adelfio Cimini,,"32,2,7,9,10,11,13,14,52",JfB9XLu2mtg,0.0,0.0,0.0
2024,0.0,0.0,0.0,Venite fedeli (v2),Stefani - Wade,,"21,3",RHw_pm_ITWk,0.0,0.0,0.0
2142,0.0,0.0,0.0,Laudate Dominum,Taizè,,"21,14",mwRMT2_pi9c,0.0,0.0,0.0
453,0.0,0.0,0.0,Ti esalto Dio mio Re,RnS,,"21,24,32,14",k-FQwfnrxl0,0.0,0.0,0.0
1922,0.0,0.0,0.0,Alleluja (Terry),,,"25,5,10",,0.0,0.0,0.0
1638,0.0,0.0,0.0,Ad una voce,RnS,Ad una voce,"21,31,32",Kt5woytl9RQ,0.0,0.0,0.0
329,0.0,0.0,0.0,"O Dio, Tu sei il mio Dio",Marco Frisina,,24,7Ss8-mRlInA,0.0,0.0,0.0
1755,0.0,0.0,0.0,Kyrie,--,,"22,11",,0.0,0.0,0.0
2527,0.0,0.0,0.0,Griderò,--,,14,,0.0,0.0,0.0
2033,0.0,0.0,0.0,Alleluja,Salvatore Basilotta,,25,8MsombMxjp0,0.0,0.0,0.0
1996,0.0,0.0,0.0,Kyrie,"Mite, Balduzzi - messa Verbum Panis",,"22,11",RnHTcY9zpZw,0.0,0.0,0.0
2273,0.0,0.0,0.0,Lode a te oh Cristo,,,"25,4",,0.0,0.0,0.0
100,0.0,0.0,0.0,Canoni - Laudate omnes gentes,Taize,,"14,18",lbb-kaurSW0,0.0,0.0,0.0
1973,0.0,0.0,0.0,Si accende una luce,Lucernario,,2,BtW8PDIm2dc,0.0,0.0,0.0
1651,5.85,6.97,-1.12,Talità Kum,RnS,Misericordia sei,21,m-54f4aPx1Q,0.13222379279075036,-0.13317479191438764,-0.000950999123637275
2083,2.21,2.65,-0.43999999999999995,Anima Christi,Marco Frisina,Pane di vita nuova,"31,4",BYzT9zOJHF0,0.049951210609839036,-0.05231866825208085,-0.0023674576422418117
2121,0.69,0.91,-0.22000000000000008,Who you say I am,Hillsong,,"32,10,11,12,14,15,16,20,52",lKw6uqtGFfo,0.015595626841985944,-0.026159334126040438,-0.010563707284054494
2319,0.08,0.21,-0.13,Joy to the world,Celtic Woman,,32,30OaM6b48k8,0.001808188619360689,-0.015457788347205707,-0.013649599727845019
502,0.28,0.45,-0.16999999999999998,Lord I Need You,Matt Maher,,"21,15",LuvfMDhTyMA,0.006328660167762413,-0.020214030915576692,-0.013885370747814279
1968,0.2,0.37,-0.16999999999999998,Christus vincit,Aloys Kunk,,"9,14,52",7arQTsM26qk,0.004520471548401724,-0.020214030915576692,-0.015693559367174967
2618,17.98,21.53,-3.5500000000000007,Alleluia Padre Mio ,RnS - T.Cullen,Nelle tue mani,"22,31,5,10,52",UodRwIgIecQ,0.4063903922013149,-0.42211652794292515,-0.015726135741610248
2565,6.35,7.69,-1.3400000000000007,Sacro torrente,Don LIvio Tacchini,,"31,9",ZYW_9wDuErY,0.1435249716617547,-0.15933412604042815,-0.015809154378673446
2162,0.34,0.55,-0.21000000000000002,Be thou my vision,popolare irlandese,,"32,2,3,4,5,10,11,12,13,14,15,16,20,52",ihJAJA4ibEs,0.00768480163228293,-0.02497027348394768,-0.017285471851664753
1710,12.08,14.54,-2.459999999999999,Spezziamo il pane ,Chris Rolinson,,31,wsa2qtnfRfk,0.2730364815234641,-0.2925089179548156,-0.019472436431351492
1825,11.56,13.94,-2.379999999999999,Il Consolatore,SDV worship,,"28,31",3NwfXEErkas,0.2612832554976196,-0.2829964328180736,-0.02171317732045397
1856,0.0,0.24,-0.24,Canoni - Ubi Caritas,Taizé,,"26,30,18",eF8AW6JzWpE,0.0,-0.02853745541022592,-0.02853745541022592
2094,0.11,0.38,-0.27,"Canoni - Adoramus Te, Domine",Taizè,,"31,9,10",R1UOt3kMkF4,0.002486259351620948,-0.03210463733650416,-0.029618377984883214
1446,14.61,17.64,-3.030000000000001,Ai piedi di Gesù,RnS - S.Martinez,Vittoria!,9,CYV8jlia5gs,0.3302204466107459,-0.36028537455410237,-0.030064927943356468
1889,14.61,17.64,-3.030000000000001,Ai piedi di Gesù (semplificata),Salvatore Martinez,,9,CYV8jlia5gs,0.3302204466107459,-0.36028537455410237,-0.030064927943356468
2006,14.33,17.31,-2.9799999999999986,Innalzate nei cieli lo sguardo,Albisetti - Martorelli,,"21,31,2",lHcob8FGOoM,0.32389178644298344,-0.3543400713436384,-0.03044828490065493
2491,0.28,0.6,-0.31999999999999995,Alleluia (congolese),--,,25,,0.006328660167762413,-0.03804994054696789,-0.03172128037920548
1720,0.99,1.45,-0.45999999999999996,"Laudate, omnes gentes",Taizè,,"9,18,52",lbb-kaurSW0,0.022376334164588528,-0.054696789536266346,-0.03232045537167782
496,7.23,8.88,-1.6500000000000004,Voglio ringraziare,---,,"26,18",BqY1WvhAN5Y,0.16341504647472233,-0.19619500594530326,-0.03277995947058093
102,1.14,1.64,-0.5,Canoni - Misericordias Domini,Taize,,"22,18",pva71b0fTMM,0.025766687825889818,-0.059453032104637336,-0.03368634427874752
1393,0.95,1.42,-0.47,Il Piccolo Tamburino (The little drummer boys),K.K.Davis,,"31,3",-A5A4XhRYrI,0.021472239854908183,-0.05588585017835909,-0.03441361032345091
2581,0.58,0.98,-0.4,Girl On A Mission,Gen Verde,,7,7hsza1S_lrA,0.013109367490364995,-0.04756242568370987,-0.034453058193344877
101,0.0,0.3,-0.3,Canoni - Magnificat,Taize,,18,nLM0GiihIbs,0.0,-0.0356718192627824,-0.0356718192627824
2,5.09,6.36,-1.2700000000000005,"Abbà, Padre (ascoltami)",RnS,Venti dello Spirito,"31,4,9,11",WDYpSRVLhr4,0.11504600090682385,-0.1510107015457789,-0.035964700638955044
1766,8.75,10.73,-1.9800000000000004,Io con voi,Claudio Chieffo,,"21,32,10",cwHjusGXzHc,0.1977706302425754,-0.2354340071343639,-0.0376633768917885
2768,15.31,18.57,-3.26,La mano nella tua,Pierangelo Sequeri,Qui dove Tu ci chiami,"26,31,9,10,11",mIk1dgAUotI,0.3460420970301519,-0.3876337693222354,-0.04159167229208355
1939,19.35,23.38,-4.029999999999998,La mia Pasqua è il Signore,R. Farruggio,,"21,31,5",vcREq6qlJvs,0.43735562230786673,-0.4791914387633766,-0.04183581645550988
2175,0.1,0.48,-0.38,Benedicat tibi Dominu,S.Francesco - Siro Merlo,,"10,52",OuuEwfAmd94,0.002260235774200862,-0.04518430439952437,-0.04292406862532351
1699,0.0,0.38,-0.38,Tantum Ergo,Gregoriano,,9,Swns4Kjzc9E,0.0,-0.04518430439952437,-0.04518430439952437
2522,3.1,4.07,-0.9700000000000002,Gesù io desidero amarti,Daniela Saetta,La Tua parola mi incanta,"31,9",,0.07006730900022672,-0.11533888228299645,-0.045271573282769734
2446,2.42,3.27,-0.8500000000000001,Alleluja - Cristo è risorto dai morti,dalla liturgia Pasquale orientale,,"25,5",bjkNmeYsQ2s,0.05469770573566085,-0.10107015457788349,-0.046372448842222636
2257,2.35,3.21,-0.8599999999999999,Yes Lord,Darrell Evans,,51,II0ALMgLUrI,0.05311554069372025,-0.1022592152199762,-0.049143674526255954
2383,10.65,13.11,-2.459999999999999,"Signore, sei Tu il mio Pastor",R. Jef - D. Stefani,,"24,31,2,3,4,5",tHsxzhub6po,0.24071510995239176,-0.2925089179548156,-0.051793808002423836
2776,9.66,11.94,-2.2799999999999994,Invoca il nome del tuo Signore,Comunità Gesù Ama,,"28,4,9,11,13,14",-DChAnhBc6Q,0.2183387757878032,-0.2711058263971462,-0.052767050609343
2372,8.46,10.53,-2.0699999999999985,Non sei più tu che cerchi me,RnS - A. Napolitano,Il deserto canta,"21,31,4,9",F4C_jtS-nII,0.1912159464973929,-0.24613555291319839,-0.05491960641580548
2314,0.56,1.13,-0.5699999999999998,Magnificat - Mina,Marco Frisina,,31,e410OlByoE8,0.012657320335524826,-0.06777645659928655,-0.05511913626376172
2439,1.74,2.54,-0.8,"T’adoriam, Ostia divina",Popolare,Collana Canti per la Liturgia: Inni e canti,9,tstLbNE5AJU,0.039328102471094986,-0.09512485136741974,-0.05579674889632476
2185,0.64,1.25,-0.61,Agnus Dei (miserere et pacem),Daniele Esposito,,71,oi6I52MhsaQ,0.014465508954885513,-0.07253269916765755,-0.058067190212772034
1911,0.68,1.31,-0.63,Agnus Dei,,,71,,0.01536960326456586,-0.07491082045184304,-0.05954121718727718
1722,7.26,9.15,-1.8900000000000006,Padre ti preghiam,Rick Ridings,,"21,30",W86STkQDwQU,0.16409311720698255,-0.22473246135552918,-0.06063934414854663
2313,0.0,0.51,-0.51,Amen,,,28,,0.0,-0.06064209274673008,-0.06064209274673008
1824,14.85,18.19,-3.3400000000000016,Alleluia (venite a me),Orlandini - Herrera,,25,bvWOchOCQKg,0.33564501246882794,-0.3971462544589776,-0.06150124199014967
2218,19.46,23.68,-4.219999999999999,I frutti che ci dai,Giuseppe Tranchida,,26,EgD5i_MWeIE,0.4398418816594877,-0.501783590963139,-0.06194170930365128
1461,1.39,2.19,-0.8,Credo,Mite Balduzzi,,2,ND-L8vG9LsM,0.03141727726139198,-0.09512485136741974,-0.06370757410602776
1890,14.42,17.71,-3.290000000000001,Anima di Cristo,RnS,Voglio vedere il tuo volto,"26,31,9,10",KLqxm064syo,0.32592599863976424,-0.3912009512485138,-0.06527495260874955
2095,1.02,1.79,-0.77,"Canoni - Confitemini, Domino (Ringrazia il Signore perché è buono)",Taizè,,"31,9,10",khXIGwIhpYE,0.02305440489684879,-0.09155766944114149,-0.0685032645442927
11,0.43,1.09,-0.6600000000000001,Adeste Fideles,Tradizionale,,"21,3",FgTsp_3z94Y,0.009719013829063705,-0.0784780023781213,-0.0687589885490576
2047,0.22,0.85,-0.63,Vexilla regis prodeunt,Venanzio Fortunato-Urbano VIII,,4,,0.004972518703241896,-0.07491082045184304,-0.06993830174860115
2206,5.13,6.7,-1.5700000000000003,Vidi l’acqua,Marco Frisina,Cristo è nostra Pasqua,"5,8",-V3jTKB9dyE,0.1159500952165042,-0.18668252080856126,-0.07073242559205706
2575,10.48,13.07,-2.59,Tu sei qui (Way maker),Leeland,,"31,9",YKoiaFo6shc,0.2368727091362503,-0.3079667063020214,-0.07109399716577108
1895,19.15,23.4,-4.25,Questo è il giorno fatto dal Signore ,RnS,,"21,24,31,32",,0.43283515075946494,-0.5053507728894173,-0.07251562212995238
1935,1.1,1.94,-0.8399999999999999,Agnus Dei,Giosy Cento,,"71,2,3,4,5",_2zFoFm_a1c,0.02486259351620948,-0.09988109393579071,-0.07501850041958123
2563,1.98,2.99,-1.0100000000000002,Ruah,RnS,Davanti al Re,6,uFc-BHb_gHA,0.044752668329177056,-0.12009512485136745,-0.07534245652219039
2258,14.92,18.39,-3.4700000000000006,Dal cielo scende la benedizione,,,"9,10",5AiKoKm-K3A,0.33722717751076847,-0.4126040428061832,-0.07537686529541471
2534,19.25,23.55,-4.300000000000001,Il padre che è nei cieli,,,"4,8",8jyB8cre3Nc,0.43509538653366586,-0.5112960760998811,-0.07620068956621528
2544,14.04,17.36,-3.3200000000000003,Lui ci ha dato i cieli,Claudio Chieffo,,"32,10",-hZwUeS4qW8,0.3173371026978009,-0.3947681331747919,-0.07743103047699101
2459,14.8,18.27,-3.469999999999999,A volto scoperto,Eman,Pietra Angolare,9,nqIKPj-Dr6I,0.33451489458172756,-0.41260404280618296,-0.0780891482244554
1752,19.0,23.31,-4.309999999999999,Mi basta la tua grazia,RnS (G. Sanfratello - G. Cucuzza) ,,"31,32,52",MLW5Dz0Bnmw,0.4294447970981637,-0.5124851367419737,-0.08304033964381002
2053,3.15,4.45,-1.3000000000000003,Canoni - Nulla ti turbi,S. Teresa d'Avila - J. Berthier - Taizè,,"14,18",go1-BoDD7CI,0.07119742688732714,-0.15457788347205711,-0.08338045658472998
2043,12.3,15.36,-3.0599999999999987,Sono nato di nuovo,Servi di Cristo vivo,,"32,6,8,10,14,52",,0.278009000226706,-0.36385255648038034,-0.08584355625367435
147,7.48,9.63,-2.1500000000000004,Custodiscimi,RnS,Davanti al Re,"24,31",jnB5GL_qTW0,0.16906563591022444,-0.2556480380499406,-0.08658240213971613
2089,1.04,1.97,-0.9299999999999999,Sanctus,Figli del divino amore,,27,,0.023506452051688963,-0.11058263971462544,-0.08707618766293648
415,18.29,22.5,-4.210000000000001,Se qualcuno ha dei beni,Michele Bonfitto,Sei grande nell'amore,26,CJZGnpyJ51g,0.4133971231013376,-0.5005945303210465,-0.08719740721970892
1756,3.76,5.21,-1.4500000000000002,Mi alma canta,Gen Verde ,Sulla via della speranza,"32,2,7",Aw7kiTpQCio,0.08498486510995239,-0.1724137931034483,-0.0874289279934959
1829,1.53,2.57,-1.0399999999999998,Misericordias Domini,Henryk Jan Botor,,"26,32,4,14,18,52",1f-ajE9k5Is,0.03458160734527318,-0.12366230677764564,-0.08908069943237246
1757,17.4,21.47,-4.07,Chi ha sete,Charles Christmas,,"21,32,8,14",3nan-Ia009M,0.39328102471094983,-0.4839476813317479,-0.09066665662079809
2724,3.14,4.51,-1.3699999999999997,"Eli, Eli, lamma sabactani",M. Giombini,Salmi per il nostro tempo - Il suo tempo,4,mdvawF7h5X4,0.07097140330990706,-0.16290130796670627,-0.0919299046567992
1684,8.03,10.34,-2.3100000000000005,Celebriamo il Signore,Gary Oliver,,"32,5",H6OfECD7plA,0.18149693266832917,-0.27467300832342456,-0.09317607565509539
290,11.79,14.82,-3.030000000000001,Lode e gloria a Te,---,,"24,25,14",,0.26648179777828157,-0.36028537455410237,-0.0938035767758208
2167,6.51,8.54,-2.0299999999999994,Vieni Signore Vieni (Maranatha),Galliano Semprini,Il signore è vicino,"21,2",_TX0DWif4aw,0.1471413489004761,-0.2413793103448275,-0.09423796144435143
2150,1.51,2.6,-1.09,Santo nelle Altezze ,RnS,,27,c-ufebYihbw,0.03412956019043301,-0.1296076099881094,-0.0954780497976764
1972,9.91,12.61,-2.6999999999999993,Io Mi Arrendo (HillSong - I Surrender),HillSong,,"22,9,11",jHWAZIrV6eU,0.22398936522330537,-0.32104637336504155,-0.09705700814173618
1796,10.39,13.19,-2.799999999999999,Siamo arrivati,Marcello Giombini,Da mille strade,"21,10,51",yC7bGA38mJg,0.23483849693946954,-0.332936979785969,-0.09809848284649944
1610,17.31,21.44,-4.130000000000003,Il Signore ha messo un seme,Claudio Chieffo,,21,WhS7JTmSr9I,0.39124681251416904,-0.4910820451843047,-0.09983523267013567
2790,17.31,21.44,-4.130000000000003,Il seme,Claudio Chieffo,I cieli,"10,12,16,17",AFWGU_Jg25E,0.39124681251416904,-0.4910820451843047,-0.09983523267013567
1666,11.83,14.92,-3.09,Sposa amata,Corale di Palmi,,7,EPTUzg9R4Z4,0.26738589208796193,-0.3674197384066587,-0.10003384631869677
2392,17.29,21.43,-4.140000000000001,Il cantico dei doni,Fra Giuseppe Di Fatta,Viva immagine di Te,"26,54",GHlQpNE3zL4,0.39079476535932894,-0.4922711058263972,-0.10147634046706827
1904,3.33,4.82,-1.4900000000000002,Questa famiglia ti benedice,Marcello Giombini,,"21,10,12,52",SHbvPY9TICk,0.0752658512808887,-0.1771700356718193,-0.1019041843909306
2615,11.74,14.85,-3.1099999999999994,Dai confini del mondo,RnS,Fuoco d'amore,14,opkqrb-Zj9E,0.26535167989118114,-0.36979785969084417,-0.10444617979966303
1642,0.66,1.7,-1.04,Salve Regina [Latino],Autori Religiosi Vari,,"32,7",gMufzUX3RUY,0.014917556109725685,-0.12366230677764566,-0.10874475066791997
2640,3.97,5.67,-1.6999999999999997,Stirpe eletta ,RnS - A.Carter,,9,4MQ0zwKGoCA,0.0897313602357742,-0.20214030915576692,-0.11240894891999272
1905,16.94,21.16,-4.219999999999999,Solo in Dio riposa l'anima mia,Frammenti di luce,,"21,31",,0.382883940149626,-0.501783590963139,-0.11889965081351295
1601,8.52,11.17,-2.6500000000000004,Anima di Cristo,Roland Patzleiner - Figli del Divino Amore,,"31,9",W01svaJuMc8,0.19257208796191339,-0.31510107015457794,-0.12252898219266456
2593,4.18,6.02,-1.8399999999999999,Quì è la vera e perfetta letizia,P. Gennaro Becchimanzi,,"32,10,54",6clnFSSzodg,0.094477855361596,-0.21878715814506539,-0.12430930278346938
2649,14.08,17.81,-3.7299999999999986,Prenditi a cuore,,,"32,10,16,20",,0.3182411970074813,-0.4435196195005944,-0.12527842249311305
49,5.2,7.25,-2.05,Amen (Tutte le promesse),Piera Cori,,28,n0uJeM49Mzw,0.1175322602584448,-0.24375743162901306,-0.12622517137056827
432,20.44,25.41,-4.969999999999999,Silenzioso Dio,Giosy Cento,,31,knzZ9EYvoPs,0.46199219224665616,-0.590963139120095,-0.12897094687343885
2300,10.11,13.13,-3.0200000000000014,Con Te Camminerò,Gen Verde,,"9,20",HrICedZnaSk,0.22850983677170708,-0.3590963139120097,-0.1305864771403026
1834,2.13,3.66,-1.5300000000000002,Kyrie Eleison,Marco Frisina,Salvatore del mondo,"22,2",DqUPts8ApGU,0.048143021990478346,-0.18192627824019028,-0.13378325624971193
2153,6.49,8.85,-2.3599999999999994,Alleluia (Non può bastare una canzone),--,,25,GTPAqrgb3Ac,0.1466893017456359,-0.28061831153388817,-0.13392900978825226
1659,10.43,13.54,-3.1099999999999994,Dammi i Tuoi Occhi,Dame Tus Ojos - Marcela Gandara – [Más Que Un Anhelo],,"31,9",16aAyTOY4O8,0.23574259124914987,-0.36979785969084417,-0.1340552684416943
425,13.79,17.54,-3.75,Shalom,Beny Conte - G. Ferrante,,30,Hr-Fk0pSzJs,0.3116865132622988,-0.44589774078478,-0.1342112275224812
1665,15.4,19.48,-4.08,Il nostro cuore offriamo a te,RnS,,26,DJhhcQ5LGWY,0.34807630922693267,-0.48513674197384066,-0.137060432746908
2160,15.4,19.48,-4.08,Il nostro cuore offriamo a te (completo),RnS,,"26,2,5",DJhhcQ5LGWY,0.34807630922693267,-0.48513674197384066,-0.137060432746908
