id_canti,similarity,titolo,autore,raccolta,momento,link_youtube
2613,13,Luce in Noi ,Francesco Buttazzo,Esultiamo nel Signore,"21,2,4,5,10,16",YHJ-rjfB9RY
2132,13,Ora che il giorno finisce,Pierangelo Sequeri,,"11,52",Rsc0_3ZrqxY
2125,13,"Del tuo Spirito, Signore",Gen Rosso,,"24,6,14",0-WMVDh_cg0
2526,13,Grazie Gesù,Francesco Biagini,,14,k2cIb1DcM4Q
382,13,Resta qui con noi,Gen Rosso,,"32,5,17",AyPDx-w7nKw
2595,13,Ora che sei in mezzo a noi,Gianluigi Serapiglia,Davanti a Te,31,hkzeyvYMeCg
228,13,Il giovane ricco,Claudio Chieffo,,"21,31,17",dvmhVwadLFQ
2629,13,Grazie Signore,RnS - V.Nadolin,Dolce è lodarlo,"31,9,10,14,17,52",kRgapQg-sbU
443,13,Su ali d’aquila,Michael Jancas,,"31,32",M24IfMH1PhU
1958,13,Resto con te,Gen Verde,Il mistero Pasquale,"31,4,9,52",1321OwwtHY0
2681,13,Rendiamo grazie a te,Daniele Scarpa,,26,
1939,13,La mia Pasqua è il Signore,R. Farruggio,,"21,31,5",vcREq6qlJvs
1943,13,Vieni o Spirito Creatore,P. Antonio Josue,,"21,6",S2C8rWnCfdg
2204,13,Sollevate porte i vostri frontali,Marco Frisina,Stillate cieli dall'alto,"21,5",EXxRBpQ3RbA
2119,13,Benedetto nei secoli,Matteo Zambuto,,26,fQZUOuYGE7Y
2664,13,La giusta direzione,Davide Vigano,,"21,32",LnWzimILeZI
1955,13,Tu sarai profeta (2),Marco Frisina,Tu sarai profeta,"21,31",3RlXWfB_ALI
2192,13,Alleluia Padre Mio,RnS,Nelle Tue mani,25,N-pjp6CMbvY
415,13,Se qualcuno ha dei beni,Michele Bonfitto,Sei grande nell'amore,26,CJZGnpyJ51g
2188,13,Io quante volte,Pierangelo Sequieri,,"22,11,12",9v4rs4-A2FE
2183,13,In una notte come tante,RnS,,3,WPhxL4QOIKU
2179,13,Gloria a Dio,Gianlivio Bersigotti,,23,N_8gyW4zEvk
1970,13,Grazie Padre Buono (Rns),RNS - 2015 Luce,,"21,22,9,10,11,52",mYakLZJVfdw
420,13,Sei grande Dio,Giosy Cento,Celebriamo la nostra speranza,31,o7jFRWGmjOk
2275,13,Tu mi hai sedotto,"Giuseppe Cucuzza, Mari Pia Culella",,31,JmihOyqA6r4
199,13,Francesco vai,Chiara Bizzetti,,"16,20",6UaILKz_Xvg
2035,13,Compromettersi per Cristo,Giosy Cento,,"31,11,12,16,17,20",l67BAV0gJBo
276,13,"La Sua, la nostra Messa",Gen Rosso,Noi veniamo a te,26,j8M9c3-XfOU
1786,13,Pentecoste,De Lazzaro-Manzari,,"10,20",Uu0mt8mYKO4
1552,13,Canta con noi,---,,10,Lqjqa1l5D0E
1615,13,Stella del mare,Comunità Gesù risorto,,7,a1a3MVoW8sY
1751,13,E' un tetto la mano di Dio,M. Giombini,,"31,32,8,9,13,17,52",1EL02u89wkg
1588,13,Lode e Gloria,Paolo Spoladore,Dacci Pace,"23,24",3zvarhz2k9U
177,13,E pace intima,Gen Rosso,Se siamo uniti,31,C4H6iupfg3o
1400,13,Gloria in excelsis Deo,Jean-Paul Lécot,,23,strUQQGtbhc
1590,13,Il dono più grande,Pasquale Dargenio,Sorgente di vita,31,tk89LEWruYw
1396,13,Rimanete in me,RnS,,31,OPHcpzxIC9c
1607,13,Cantate al Signore,Matteo Fallorni,,"21,14",eP5Fm9nrLvU
1634,13,A te grido mio Signore,RnS,Fuoco d'amore,"9,14",WpgDwwElBGk
116,13,Canterò per Te,Pino Fanelli,,31,6OHXxm1Dr18
167,13,E' bello,Gen Rosso,Noi veniamo a te,32,gspMhX9hrKI
181,13,Ecco il nostro si,Emanuele Fossi,,7,YQJyeqErUAo
1574,13,"Signore, tu sei nostro amico",Francesco Buttazzo,,11,AuvCTxdss_0
1669,13,Io vengo a Te,RnS - Pietro Ferrante,Il deserto canta,"21,31,9",F0lNje7wt8A
1473,13,Chi?,Gen Rosso,In concerto per la pace,21,QJxpvCVibWQ
1416,13,Ecco quel che abbiamo,Gen Verde,Accordi,26,Y4W3QWKOmYo
1467,13,Non più due (Buttazzo),Buttazzo,,31,PpuOL1WRI3M
1718,13,Venite dal profondo,R. J. Stamps,,31,yz9LJgeGNHM
1581,13,La voce di Maria,Roberta Torresi e Paolo Bisonni,,7,pB-T5WICE4o
1819,13,Gloria in excelsis Deo,GenRosso - GenVerde,,23,ShsVThHp5kc
1681,13,Gesù mio buon pastore,RnS,,21,zo_SekAs5ZY
1782,13,Padre mio,Gen Rosso,Dove tu sei,"22,31,4,11",KYGvctNw21o
1724,13,Gloria a Dio,Daniele Ricci,Gesù è il suo nome,"23,3",4giwnbQIyfk
1542,13,Ecco quel che abbiamo (v2),Gen Verde,Accordi,26,Y4W3QWKOmYo
58,13,Apostoli di gioia,Luca Pollastri,,"21,32,16",jHltPy0bfyE
1692,13,Grande è il Signore,Steve Mcewan,,"9,52",sZ8WNSDfVeE
1379,13,Tutto è Possibile (Nuovi Orizzonti),Giuliano Pili,,"31,32,14",d5WeIReVXrU
1355,13,Io dico il mio sì - Marco Guadin,Marco Guadin - Nuovi Orizzonti,,"21,26",X_VKYWaw694
2214,12,Viva don Bosco,,,"32,10,53",_As9JAXiEe0
1767,12,Io scelgo Te,RnS,Venti dello Spirito,"10,15,20",akhS_jrYtdA
1761,12,Gloria a Dio nell'alto dei cieli,F. Buttazzo - P. Dargenio,,23,ht1yDFKZ26c
1957,12,Gloria a Dio,Salvatore Basilotta,,23,nC22oOfALQs
2529,12,Sei Tu Signore il pane,George Kirbye,,"31,52",3scIuiikzuk
2777,12,Tu sei il mio Dio (Meraviglioso),PDG Worship D.Cascio,,"31,9,11",QL7_sLKBXe0
2217,12,Benedirò il Signore in ogni tempo,"Fabio Avolio, Biagio Capacchione e Pasquale La Rocca",,"21,32",C5JVYd2HeDs
2235,12,Gloria delle campane,Daniele Esposito,,23,ZLibXV7D0zI
2660,12,Canoni Vari,Autori Vari,,"9,11,14,18",
1382,12,Dio grande Dio,Chris Tomlin,,"31,9",-hnf8kydiws
2256,12,Oceani (dove i miei piedi possono fallire),Hillsong,,"31,14",W251tJ42igI
1927,12,Sei fuoco e vento,Andrea Testa,,"31,6,10",SQd4dv45w-k
2503,12,Che magnifico nome,Hillsong,,"5,9",NVtDXb_C1Hc
1661,12,"Cantiamo al Signore, grande nell’amore",RnS,Misericordia sei,"21,31,9",pXwEcrj2Grk
2232,12,"Tu, nostro Pastore","Christopher Walker & Marco Deflorian, Marco Deflorian",,31,7fUhKmlhe-4
1947,12,Aprite le porte,Comunità Cenacolo,,10,q5YMlM3q0Hc
1938,12,Venite saliamo al monte del Signore,Marco Frisina,Salvatore del mondo,"24,4",31AWNjoGyIo
2228,12,Magnifica il Signore anima mia,Guglielmo Amedei,,"32,2,7,14",OPPK39U_Ev4
22,12,Alleluia al Redentore,RnS,Eterna è la Sua misericordia,"25,3,14",Bl65ILAGvyk
2805,12,Gloria GIFRA,GIFRA Napoli,,23,
2219,12,Spalancate le porte a Cristo,,,21,FRflOghAJ4Y
2218,12,I frutti che ci dai,Giuseppe Tranchida,,26,EgD5i_MWeIE
2201,12,Meraviglioso,Kantiere Kairòs,,"31,9",k3lmt4kV6bc
2408,12,Absorbeat,S. Francesco d'Assisi,,"31,54",
1558,12,Le tue meraviglie,"Chiara Casucci, Mite Balduzzi",,31,l2vWlp37UD0
2099,12,Sai fischiare?,Verdi Note dell'Antoniano,Estate Ragazzi con Le Verdi Note dell'Antoniano,"32,10,53",syyrdbH7Ha8
368,12,Prendi la mia vita,RnS,Davanti al Re,"31,9,13",cyCPsZlWwU0
2786,12,Muovi le montagne,RnS,Parla al mio Cuore,21,3lQeWQFdhWA
1715,12,Trasformi in Gesù,Giosy Cento ,,26,4m4K4q2fO8g
1716,12,Usami Signore,Benedetto Conte - Pietro Ferrante,,"6,9,52",
2107,12,Giovani orizzonti,I. Valoppi,,,rnzItELf_gc
2023,12,Oggi è nato per noi,Buttazzo,,"24,3",AVbgYHlcPTg
2029,12,Sommo e glorioso Dio,Francesco Cioffi,,"26,31",KIQZP4jTZYs
1966,12,Nozze a Cana,RnS,,"21,32,15,17,52",yUF5sbj7MCE
2585,12,Canto di nozze,Daniele Ricci,E' l'amore che contaa,15,
1726,12,Prepariamo la via al Signore,Francesco Buttazzo,"Maranathà, vieni Signore","21,2",pPkha6utNBU
2078,12,Madre fiducia nostra,Marco Frisina,,"32,7",AAkAsRX4Bv8
39,12,"Alleluia, Signore sei venuto",Luciano Scaglianti,,"25,3",1d80_1YlrtE
150,12,Dall’aurora al tramonto,Mite Balduzzi,Verbum Panis,"21,24,31,2,4",ndzzta0oElQ
2591,12,La Casa,Gen Rosso,,21,Z5B15T-Fy9U
2558,12,Inno a Sant'Isidoro Agricoltore,Grimoaldo Macchia,,"21,32",CtFPJrpy8HQ
1748,12,Benedetto Signore (Cerco solo Te),RnS,,"21,32,9,10,14,15",MXUZaioC9ps
1551,12,Cantiamo con gioia,F.G.Pesare,,21,xtihi872yiw
1708,12,Betlemme di Efrata,Pasquale Dargenio,,"31,2,3",yxxhELRAtOk
365,12,Preghiera semplice,---,,30,T-bMkXvoFKU
1998,12,Celebra il Signore Terra tutta,Marco Frisina,Stillate cieli dall'alto,"21,31",bZPwEMiIFOs
48,12,Amatevi fratelli,Domenico Machetta,"Grazie, Signore!",31,p4Rje5e8Vw4
2553,12,Ora che sei qui (Now That You're Near),Hillsong ,,"21,14",yI_dguDpCVg
2552,12,Nel nome di Gesù,Darlene Zschech,,14,aV9cP5gWG6Q
2152,12,Gustate e vedete,Marco Frisina,Pane di vita nuova,"26,31",JN9WTx9H75w
2165,12,Prepariamo la via,"Pasquale Dargenio, Matteo Zambuto",,"21,2",jeXNXBlGhtk
1978,12,In Eterno Canterò,RnS,,"21,31,32",LX-xjoxNqHU
422,12,Semina la Pace,Gen Rosso,,30,SOlxYUcz7BM
2181,12,Gloria,Benedetti/Anselmi,,"23,3,5,6,10,14,15,52",WJKpNY7MmTw
1557,12,L’acqua la terra il cielo (in principio),,,"10,51",49S_dRor2KE
470,12,Un cuore nuovo,Francesco Buttazzo,,"4,12,17",3rNr2gpEFhA
176,12,E' Natale,Castellacci - Biagioli - Paulicelli,,3,APbW-zAelxo
2168,12,I miei occhi elevo a te ,RnS,Ha vinto il tuo amore,14,K_hqvLb0FLA
2240,12,Con l'offerta di Gesù,F. Buttazzo; P. Dargenio,Esulta il cielo,"26,5",7c3fFWR1PjA
1623,12,La tua Croce,---,,4,jOXFIceOme4
1793,12,Canzone di Maria chiara (Se non ritornerete),Claudio Chieffo,,"31,10,17",0P_dF_y9kKI
1640,12,"Sei Tu, Signore",Francesco Buttazzo,Sorgente di unità,"31,5",q21ujt1xnC0
2743,12,L'uomo alla sua mensa,Movimento Eucaristico Giovanile,Sulla strada per Emmaus,26,W1EfRmqSIic
1813,12,Vivi della sua pace,F. Baggio; G. Beltrami,,"30,32",tZUa6rV5lLw
1818,12,Ciò che Dio ha fatto in me,Morning Star,,"8,15,52",HPCZGn_f9JI
2317,12,L'uomo dei dolori,L. Scaglianti ,Un volto d'uomo,"31,4",CvgtFhV1Kdw
2768,12,La mano nella tua,Pierangelo Sequeri,Qui dove Tu ci chiami,"26,31,9,10,11",mIk1dgAUotI
1880,12,E la strada si apre,Gen Arcobaleno,,"31,32",nOBr4QsBclU
2465,12,Sei con noi uno di noi,Domenico Machetta,"Sei con noi, uno di noi",21,LL41_rgYQgw
301,12,Rimani con me,Compagnia Aquero,,7,Ju8QKH3VV8k
233,12,Il Regno di Dio,Marco Frisina,,"31,17",8HuNeAcsz1A
1844,12,Ave Maria splendore del mattino,Claudio Chieffo,,"32,7,10,12,13,15,16,20,51,52",QFRv_SuDxdg
1817,12,Venite applaudiamo al Signore  (Salmo 94),Marco Frisina,Benedici il Signore,"21,24",0iJ462qTKh4
1847,12,Ave Maria stella del mattino,Clericetti/ Mascagni,,"32,2,7,10,11,12,13,15,16,20",PP_FgfkM1CM
187,12,Emmanuel,Gen Verde,,"21,32,5",4WoY3wkGd5E
1869,12,"Maria, tua dolcezza",RnS,,"32,7",oehuZNY8-Yg
57,12,"Antica, eterna danza",Gen Verde,,26,kGXy6SBVEVg
1850,12,Ma non avere paura,Claudio Chieffo,,"21,32,2,3,4,10,11,12,14,15,20",vGfA6Z7wgsg
2856,12,Qui con Te,Jappo & Manu,,"28,31,9",EoR1rPdmMBY
13,12,Alla mensa del Signore,Francesco Buttazzo,,31,-EAvW73QRiE
2360,12,Il Signore ci ha salvato,Roncari-Capello-Rossi,,"21,32,4,5,10",ambiloyj3bw
2453,12,Grazie Gesù,Giulia e Tommaso Fasano,Festa di prima Comunione,"31,10",JCWXU2p21QI
1863,12,Tu sei misericordia,RnS,,"31,5",LGP1dbczCAw
297,12,Magnificat ’86,Gragnani - P. Cilia,,"31,2,7,17",vmaIvtnNBH4
294,12,Madre della speranza,A. Lagorio,,7,O5AL7CjejIk
2451,12,Ballata per Maria ,Roberto Bignoli,Una voce per la speranza,"7,10",bt7jWPZHKdA
1585,12,Il 14 di Nisan,Roberto Mancinoni,,"31,4",WsHQaJSK0bc
2469,12,Il Tuo amore è grande,RnS,Venti dello Spirito,"31,9",jJrggKrvBXw
2825,12,Li amò fino alla fine,C. Burgio ,,"25,4",v2ojzmb9Ngg?si=xzyww5FZNt9ZslQ2
2292,12,"Gloria, Gloria a Dio nell'alto dei cieli",Antonio Parisi,Eucaristia cuore della Domenica,23,irB2QkHw-64
2412,12,"Ave, piena di grazia",Francesco Buttazzo,Gloria all'Emmanuele AAVV,7,Zzc5KZ-8Iec
2286,12,Chiesa del Risorto,Marco Frisina,O luce radiosa,31,5D90KReCemU
2674,12,La Madre,Gen Rosso,Se siamo uniti,"31,32,7",PEevxYV2vhM
1788,12,Purificami o Signore (Salmo 50),A. Martorell,,"24,8,11,13",Tvmyj_Exujw
2864,12,Chi è costei che sorge come aurora,,,7,xa9vWSyvEL0
1836,12,Ecco la serva del Signore,Marco Frisina,Salvatore del mondo,7,eakmIDhzNyc
2385,12,Sempre canterò,RnS,Sempre canterò,"21,32",-kVhOU4GERs
2271,12,Luce Gentile,Maurizio Fiaschi - Achille Tronconi,,"31,2,4,12",didb5HV4j-E
2291,12,Canto Penitenziale,Marco Frisina,O Croce nostra speranza,"22,4",EeZfclHIhCk
504,12,Luce,RnS,Luce,,bZVHm-iDJv8
88,12,Camminerò,A. Marani,,"21,32,16",DWYlgjyqmX0
1549,11,Canta con noi (v2),---,,10,Lqjqa1l5D0E
2857,11,La forza del tuo amore,Pietro Ferrante,Parola d'Amore,"31,11,12",8-rtIDDw0l4
1545,11,Acclamate al Signore,RnS (Pasquale Rinaldi),Gerico,"21,31",KYFjP2jCGK4
1732,11,Vi annuncio la gioia,Fabio Baggio,,"21,3",E619YuHXNMc
1602,11,Accetta o Padre,C. Mangione - L. Maci,,26,PD5g256Nv8A
2124,11,Oggi è giorno di festa,"M. Muolo, M. Palmitessa",Riuniti nel tuo nome,"21,52",NxTNlpL58SM
1734,11,Gloria a Dio,Buttazzo - Scarpa,,23,JhYa72Mlu4c
206,11,Giovane donna,Luciano Scaglianti - Liliana Bancolini,,"32,2,7",v325wim3Ibo
2449,11,Al Signore canterò, D. Haas - M. Deflorian,Nella gioia della fede,"21,14",-HqBThklPK8
2056,11,Ecco Signore,Nino Mancuso,,26,gVknZyvub_A
2418,11,Padre nostro (testo adattato nuova liturgia),Marcello Giombini,Camminiamo nella speranza,29,SRrs7O27wK4
2798,11,Nostra gloria è la Croce,Dargenio,,4,m98e_bqnpys
2082,11,Cantiamo la tua immensa gloria,Davide Toffoletto,,"23,14,52",
59,11,Apri le tue braccia,Domenico Marchetta,,"21,32,4,11",9bpmiHETxYY
2430,11,Dolce signora dell'alleanza,Ricci - Galliano,Un patto d'amore,"26,7,15",3EMlAgu8gdI
2572,11,Stringimi,Geoff Bullock,,"31,9",0juIsd4yxW0
2101,11,"Padre, Maestro ed Amico",A. Lagorio,,"21,26,32,53",UD-OCNBgcg4
2103,11,Un sogno che vola,Maurizio Palazzo,,"32,10,53",v6DPyjT9Qjs
2377,11,Incontro con Gesù,M. Emberti Gialloreti- A.M. Galliano,Incontro con Gesù,"21,31,2,3,5",
2088,11,La tua anima è benedetta dal cielo,,,"31,32,7,15",
2382,11,Alleluia a Colui che risuscitò ,RnS - D. Fishel,Sempre canterò,25,tNJA1b2zvT4
2108,11,Padre nostro non abbandonarci,Benedetti - Anselmi,,29,g9IEhGllng4
2109,11,Apri le braccia al futuro,ignoto,,"32,10,53",7XeBcQu1tlM
2111,11,Alleluia Gesù,Daniele Ricci,,"21,5",CuVlJjGYowY
2112,11,Luce,Rns,Luce,"21,31,32,3,5,10,12,15,16,20,52",Hk0tgrr5mHI
2113,11,Con gioia veniamo a Te,"RnS - P.Ferrante, F.G.Pesare",Io scelgo Te,"21,31,8,10,12,15,20,52",u_kqLm53IKk
2114,11,"Arrivederci a te, amico Gesù",Antonioli - Giorgi,,32,hPtHOhmfRdg
2115,11,Canto di contrizione,Valmaggi,,"21,22,4,10,11,12",C46h4rDUu4g
2117,11,Avrai cura di noi,Benedetti Anna,,5,5Iv8wTnl0FQ
2860,11,Sei tu Signore il mio Pastore,Giuseppe Tranchida,Sei l'amico che perdona,"24,10",EZ2JPLgeErA
1706,11,Padre Nostro,Pino Sanfratello,,29,zcb73-wHniM
2260,11,Fammi conoscere,P. Ruaro,,"21,31",WGWJOqVAh9E
2353,11,Oggi è Festa per noi,Avolio-Capacchione-La Rocca,Festa con Gesù,32,x2920xT3f7A
2144,11,E' il segno del tuo amore,Daniele Ricci,,"21,31",NgQl9pNO71M
1636,11,Gloria a Dio,Francesco Buttazzo,Esulta il cielo,23,BxoLt2bPuhg
506,11,Voi siete di Dio (v2),Mite Balduzzi,,"21,26,32,8",TTVG8A9cGKQ
2299,11,Narrano i cieli,Valmaggi,,"21,24,32,3,5,52",Xgv_nreJX8Q
2473,11,In trasparenza,Gen Arcobaleno,,"32,7",-ie1_UO_XzU
2221,11,Cantico delle creature,Branduardi,,"28,31,32",2vIzGZg7iss
2222,11,Tutto il mondo deve sapere,Gen Verde,Il Mistero Pasquale,"25,32,5",DxMOXCh1QLk
2297,11,Non vivo più per me,RnS,,"21,31,32,4,5,11,12,14,52",75aU18-KnYw
1645,11,Agnello di Dio,Tommaso Bailo,A Te veniamo con gioia,71,40APxYacGXQ
2287,11,O Dio tu sei il mio Dio,Marco Frisina,Tu sarai profeta,26,7Ss8-mRlInA
1667,11,Cosa Offrirti,RnS,,26,mdvOucpzet0
2241,11,Io vi do un grande esempio,"D. Haas & Marco Deflorian, Marco Deflorian",,4,lFk0JxT9rFY
1663,11,Ti dono il mio cuore Gesù,Figli del divino amore,,"26,9",c9axeY5W97s
2247,11,Te Deum,RnS,,24,Ghh9yhJZasI
2480,11,Eloì,Comunità Maria,,4,ME1zNQ80gKs
2278,11,Manda il Tuo Spirito Signore,Francesco Buttazzo ,Vieni soffio di Dio,"21,24,6",BVCT3wQe_JI
1657,11,Parla al mio cuore,RnS,Parla al mio cuore,"31,14,20",WdXnwqJZhqY
1651,11,Talità Kum,RnS,Misericordia sei,21,m-54f4aPx1Q
1576,11,Tu sei la perla preziosa,RnS,,"9,15",8j48Jn07_oM
2258,11,Dal cielo scende la benedizione,,,"9,10",5AiKoKm-K3A
2259,11,Benedici il Signore anima mia,A. Napolitano,,31,YBM6FSXavKE
226,11,Il disegno,A. Marani - Comunione E Liberazione,,"21,31,8,13,20",KIIsn62ohDY
2308,11,In unità,Armani,,26,hsrGjF9yEoM
2525,11,Grazie a Te,Comunità Magnificat,,9,iyILYyPHbeg
1632,11,Agnello di Dio,Tradizionale,,71,
497,11,Voi siete di Dio,Mite Balduzzi,,"21,26,32,8",TTVG8A9cGKQ
2148,11,Gesù caricato della croce,Daniele Ricci,,4,7DqarrWUwDk
355,11,Pane del cielo,Gen Rosso,,31,TCp7ociVfvU
2163,11,Mi sentii pieno di gioia (Salmo 122),Lauro Zuffolini,,"21,24,2",091962VkPoI
2166,11,Benedetto sei o Padre,Francesco Buttazzo,,"26,2,3",OsiDQN3Vys4
2551,11,Non c'è nessuno che,Rinnovamento Carismatico Cristiano,,"31,9",WCG0cdRzPzM
2265,11,Gloria,Berthier,,23,ZRAzX3fqD6I
2341,11,Questo pane spezzato,Giuseppe Tranchida,,31,igN1nkpIIyU
2455,11,Pane della vita,Giuseppe Tranchida,Con voci di gioia,"26,10",wHwd8M2E_AQ
1553,11,Danza Danza,Giovani della Comunità Maria (1983),,"21,32",tVx4nmLlgTo
1628,11,Madre dolcissima,Gen Rosso,,7,5TqndHiAru4
2315,11,Il cieco di Siloe,-,,4,
2538,11,Io Ti adoro (Versione italiana),Hillsong,,14,j-0YLmZuNkA
2338,11,Oggi ci hai chiamati,Giuseppe Tranchida,Resta con noi Gesù,"21,10,17",cXdCaz1derQ
2461,11,Benedici il Signore anima mia,RnS - A. Napolitano,Grazie,"21,24,31,4,9,52",YBM6FSXavKE
2199,11,Con Francesco profeti tra la gente,Fra Giuseppe DI FATTA,,"21,32,10,16,20",DbXHi0wAs-E
2800,11,Mi hai amato per primo,RnS,Mi ami tu?,"32,14",6g30zD4EErM
2466,11,Alleluia,Domenico Machetta,"Sei con noi, uno di noi",25,e1k8EqfBzns
2316,11,Padre m'abbandono a te,Charles de Foucauld – G. Caporilli,,"26,4",
67,11,Ave Maria,Pierangelo Sequeri,,7,TRqm7r46W0c
1682,11,Benedetto sei Tu,Gen Verde,,26,IyXjms-qnHg
1478,11,Servire è regnare,Gen  Verde,,"26,4",U_xd0EgZKUg
371,11,Quale gioia (è star con Te),RnS,,"21,31,32,14",T2lHJ19nrmA
2673,11,Sei per noi cibo di eternità,Francesco Buttazzo,Sorgente di unità,"26,31,10",
2663,11,Dove s'alza un'onda,Gen Arcobaleno,,"21,32",DF1WttHLWqM
2028,11,Ave Maria,Salvatore Basilotta,,"26,32,7",JI_MF2J5iSs
2752,11,Per accendere in cuore la speranza,"Nico Dal Molin, Pierangelo Ruaro, Sereno Ruaro",,"31,5,6",
2659,11,Tutta la vita è un dono,Gen Rosso,20 anni Gen Rosso,32,TExeT0w_4Gk
2717,11,In quei giorni,L. Scaglianti,Andiamo a Betlemme...,"21,3",UDKAkQJKMos
2012,11,Ti offriamo Signore,Spoladore,,"26,2,9,10,12,14,15,52",V2_6hSgxFRg
1743,11,Agnello di Dio,Piera Cori,,71,4OSvVUH6AJ4
2009,11,Camminiamo incontro al Signore,Galliano - Semprini,,"21,2",-VSZAKeNjtE
135,11,Come l’aurora verrai,Gen Verde,,"21,31,2",eFKH1aggk6I
8,11,Acqua siamo noi,Giosy Cento,,"21,8",YZPaZqTi0EA
1744,11,Agnello di Dio,M. Palmitessa,Riuniti nel tuo nome,71,GL2AgO9tD9E
1945,11,Agnello di Dio,Salvatore Basilotta,,71,0fyZwv2MdYs
1816,11,Figlia di Sion,V. Nadalin,,"21,15,20",M1Gd8azVT10
144,11,Credo in Te,Marco Frisina ,Non temere,"24,31",LhsITZZqOOo
1956,11,Inno all'amore,Piera Cori,,"24,15",742M7TULBnM
1760,11,Eleviamo lodi al Signor,"Lidia Genta, Sara Taccardi, Davide Tatriele & Giorgio Ammirabile",,"21,32,9,14,15,52",6BdNPKimvhc
264,11,L’acqua viva,Marco Frisina,,"8,17",W41QOKI20qE
1872,11,Rimani con noi,RnS,Ti seguirò,5,j8iZMp-iMj0
2638,11,Dall'eternità,Rns (Riccardo Sansone),Ha vinto il tuo amore,"32,16,20",QNzbG3nKCt4
1810,11,Annunciazione,Gen Verde,,"21,7,10,17",3Mf1TEKxkZE
459,11,Ti ringraziamo,Gen Verde,Gratitudine,"26,32",6OKVjp-6GUY
1866,11,E' finita l'attesa dell'uomo,Francesco Buttazzo,,"21,3",5agm80XxA9I
1757,11,Chi ha sete,Charles Christmas,,"21,32,8,14",3nan-Ia009M
457,11,Ti offriamo,Gen Verde,Gratitudine,26,cvP_AxA8eDE
423,11,Servo per amore,Gen Rosso,,"26,7,16",GOnLKL34q0E
425,11,Shalom,Beny Conte - G. Ferrante,,30,Hr-Fk0pSzJs
2788,11,Chi mi seguirà,Antonio Parisi,Domeniche di quaresima A,"21,31,4",uF4SASFyvCQ
1820,11,Alleluia - La tua parola,D. Machetta,Sei con noi uno di noi,25,e1k8EqfBzns
1893,11,Canterò le meraviglie del Signor,"Paolo Ciccarelli, Emilio Munda",,"31,5",esPHLbrdYvg
1822,11,Il seme del tuo campo,Gen Verde ,Messa della concordia,"26,11",40X0yHt8aIA
1909,11,Agnello di Dio,Renato Giorgi,,22,
1905,11,Solo in Dio riposa l'anima mia,Frammenti di luce,,"21,31",
1912,11,Agnello di Dio,Giosy Cento,,71,TRjrNXPZIUI
1913,11,Tornerà il Signor,J. Brunderschaft,,31,7lO3c_jKgR4
146,11,Cristo risusciti,Stefani,,"21,5",nsgcYokdH78
450,11,Te lodiamo Trinità,G. Stefani,,"31,19",pS9m2X9So5I
1737,11,Potente sei mio Signor,RnS,,14,dyyQpFHLMms
1790,11,Quando cammino per il mondo,M. Giombini,,32,ca4qoOhMxR0
1915,11,Agnello di Dio (da Sorgente di unità),Francesco Buttazzo,,71,QL8vus9_Ni4
1646,10,Agnello di Dio,Avolio-Capacchione-La Rocca,Festa con Gesù,71,G12BNPCDSj4
1951,10,"Agnello di Dio, abbi pietà",Daniele Ricci - Venne Nel Mondo,,71,eoYN_mTZzi0
1582,10,"Agnello di Dio, abbi pietà",Pasquale Dargenio,Sorgente di vita,71,gk9iCq9b4gQ
2642,10,Volgete gli occhi ,RnS - Jean Luc Moens,Benedici il Signor,"21,52",fXXvEFGg4Ms
1765,10,Inno all'amore,Debora Vezzani,,"10,15,17",egf81MYejak
2767,10,Dite alla gente,G.Meregalli,Mi hai tenuto per mano,"21,31,32,3,10,14",VFeCqLeqUbM
1622,10,Saldo è il mio cuore,Marco Frisina,,31,cG_-iab1xcI
1570,10,Salve madre dell’amore,Domenico Machetta,,7,ym7QmGy_6oU
1950,10,Venite a me,L. Mariano,,"31,2,4,20",wEvLT3HnkTo
2478,10,Cristo Re,RnS - Nicola Montuosi,Mi affido a te,31,_BUs4qF81Vg
1864,10,Ecco l'uomo (Uomo della Croce - forma breve),Pierangelo Sequeri,,"31,4,10",mY_d628hlJc
1629,10,Ci inviti alla tua festa,Francesco Buttazzo,Alla tua festa,"21,31",S7HOOFAXTHI
1948,10,La Tua presenza in me,Salvatore Basilotta,,9,sAgXKnF9_7s
1768,10,Io ti offro,Marcello Giombini,La Messa dei Giovani (Messa Beat),26,pYcdTkiREAs
1900,10,Davanti a Te,Gianluigi Serapiglia,,26,Q3W76b6cmMw
2203,10,Cantico delle creature,Marco Frisina,Tu sei bellezza,31,tRJBo4xxdwk
2283,10,Io ti seguirò,Giuseppe Cucuzza,,"32,4",43c_mpm9R_U
1687,10,Gesù dolce musica,RnS,Davanti al Re,"9,52",1CcQWWAOhwM
2459,10,A volto scoperto,Eman,Pietra Angolare,9,nqIKPj-Dr6I
2285,10,Dal profondo a Te grido,Marco Frisina,Tu sarai profeta,31,UYRtoAaqey8
434,10,Sono qui a lodarti (luce del mondo),RnS - Tim Hughes,,"21,5,9,10,14",s6F0EgxUCok
1680,10,Tutta la terra attende,F. Baggio,Maranatha vieni Signore,"21,2",66-THI043qA
2196,10,Alza i tuoi occhi al cielo,RnS,Sentieri di speranza,10,KTMbNIOFw3c
339,10,Ora è tempo di gioia,Gen Rosso,,"31,5,16",_RVb4knVC9Q
2639,10,Anche tu vedrai,Marcello Giombini,Salmi per il nostro tempo,21,ONgEcVogn-E
