id_canti,similarity,mean_similarity,deviation,titolo,autore,raccolta,momento,link_youtube,score_similarity,score_deviation,score
2062,14.44,18.79,-4.35,Canoni - Il Signore è la mia forza,Taizè,,"31,32,4,9,11,18",xyd9gSAKYXU,0.44872379690949227,-0.40749414519906324,0.04122965171042903
2636,11.74,15.23,-3.49,So che tu sei il mio Signor,"Rns - D.Zschech, R.Fragar",,"21,32,14",PHEjrnogw3c,0.3648211479028698,-0.32693208430913356,0.03788906359373623
2162,0.57,0.55,0.019999999999999907,Be thou my vision,popolare irlandese,,"32,2,3,4,5,10,11,12,13,14,15,16,20,52",ihJAJA4ibEs,0.017712781456953642,0.014869888475836365,0.03258266993279001
1758,5.75,7.31,-1.5599999999999996,Samuel,Giosy Cento,,"21,20",_x3tf9Kx8og,0.17868156732891832,-0.146135831381733,0.03254573594718532
2153,6.87,8.85,-1.9799999999999995,Alleluia (Non può bastare una canzone),--,,25,GTPAqrgb3Ac,0.21348562913907285,-0.18548009367681495,0.028005535462257897
1454,10.37,13.53,-3.16,Nessuno è come Te,Lenny LeBlanc,,"22,26,28,31",njTN4cMmHo0,0.32224832229580574,-0.2960187353629977,0.026229586932808024
2073,16.06,21.11,-5.050000000000001,L'amore del Padre,RNS,,"21,31,4,11,12,13",wpgBSswZmpU,0.49906538631346575,-0.47306791569086665,0.025997470622599106
2377,16.94,22.33,-5.389999999999997,Incontro con Gesù,M. Emberti Gialloreti- A.M. Galliano,Incontro con Gesù,"21,31,2,3,5",,0.5264114348785873,-0.504918032786885,0.021493402091702363
413,16.06,21.17,-5.110000000000003,Se il Signore non costruisce la città,Maioli,,"21,24",,0.49906538631346575,-0.47868852459016425,0.020376861723301498
2861,10.95,14.37,-3.42,Mi ami tu?,Salvatore Martinez,Mi ami tu? RNS 2022,"31,10",gyU7-2fnJO4,0.34027185430463575,-0.3203747072599532,0.01989714704468254
1935,1.58,1.94,-0.3599999999999999,Agnus Dei,Giosy Cento,,"71,2,3,4,5",_2zFoFm_a1c,0.049098587196467994,-0.033723653395784536,0.015374933800683457
2257,2.53,3.21,-0.6800000000000002,Yes Lord,Darrell Evans,,51,II0ALMgLUrI,0.07861988962472406,-0.06370023419203749,0.014919655432686571
2479,6.75,8.83,-2.08,Dayenu adonai,Gen Verde ,Il mistero pasquale,4,3nHlGCScNRg,0.2097566225165563,-0.19484777517564406,0.014908847340912246
2230,18.66,24.7,-6.039999999999999,Vieni con me,Giosy Cento,,"21,32,10,15,20",MWWqRbyq3t0,0.5798605298013245,-0.565807962529274,0.014052567272050509
2047,0.73,0.85,-0.12,Vexilla regis prodeunt,Venanzio Fortunato-Urbano VIII,,4,,0.022684790286975717,-0.011241217798594848,0.01144357248838087
2241,16.53,21.91,-5.379999999999999,Io vi do un grande esempio,"D. Haas & Marco Deflorian, Marco Deflorian",,4,lFk0JxT9rFY,0.5136706622516557,-0.5039812646370023,0.009689397614653372
1673,9.86,13.03,-3.17,Quando guardo alla tua Santità,RnS,,9,pB6xPs1nTcQ,0.3064000441501104,-0.2969555035128806,0.009444540637229826
2372,7.97,10.53,-2.5599999999999996,Non sei più tu che cerchi me,RnS - A. Napolitano,Il deserto canta,"21,31,4,9",F4C_jtS-nII,0.24766818984547462,-0.23981264637002342,0.007855543475451199
2480,14.02,18.61,-4.59,Eloì,Comunità Maria,,4,ME1zNQ80gKs,0.4356722737306844,-0.42997658079625295,0.005695692934431451
2639,11.7,15.54,-3.84,Anche tu vedrai,Marcello Giombini,Salmi per il nostro tempo,21,ONgEcVogn-E,0.3635781456953642,-0.35971896955503513,0.003859176140329046
1835,9.07,12.07,-3.0,Benchè sia notte,Marco Frisina,Salvatore del mondo,"2,4",QfsHPBD5Xns,0.2818507505518764,-0.28103044496487123,0.0008203055870051879
1800,20.12,26.79,-6.669999999999998,Ti ringrazio mio Signore,Pierangelo Sequeri,Qui dove Tu ci chiami,"31,32,52",6YsclSgpECA,0.6252301103752759,-0.6248243559718969,0.0004057544033789773
2142,0.0,0.0,0.0,Laudate Dominum,Taizè,,"21,14",mwRMT2_pi9c,0.0,0.0,0.0
329,0.0,0.0,0.0,"O Dio, Tu sei il mio Dio",Marco Frisina,,24,7Ss8-mRlInA,0.0,0.0,0.0
1638,0.0,0.0,0.0,Ad una voce,RnS,Ad una voce,"21,31,32",Kt5woytl9RQ,0.0,0.0,0.0
2527,0.0,0.0,0.0,Griderò,--,,14,,0.0,0.0,0.0
1973,0.0,0.0,0.0,Si accende una luce,Lucernario,,2,BtW8PDIm2dc,0.0,0.0,0.0
1996,0.0,0.0,0.0,Kyrie,"Mite, Balduzzi - messa Verbum Panis",,"22,11",RnHTcY9zpZw,0.0,0.0,0.0
1755,0.0,0.0,0.0,Kyrie,--,,"22,11",,0.0,0.0,0.0
2273,0.0,0.0,0.0,Lode a te oh Cristo,,,"25,4",,0.0,0.0,0.0
2033,0.0,0.0,0.0,Alleluja,Salvatore Basilotta,,25,8MsombMxjp0,0.0,0.0,0.0
2013,0.0,0.0,0.0,Madonna nera,Jan Dobraczynski - Padre Adelfio Cimini,,"32,2,7,9,10,11,13,14,52",JfB9XLu2mtg,0.0,0.0,0.0
1922,0.0,0.0,0.0,Alleluja (Terry),,,"25,5,10",,0.0,0.0,0.0
100,0.0,0.0,0.0,Canoni - Laudate omnes gentes,Taize,,"14,18",lbb-kaurSW0,0.0,0.0,0.0
453,0.0,0.0,0.0,Ti esalto Dio mio Re,RnS,,"21,24,32,14",k-FQwfnrxl0,0.0,0.0,0.0
2024,0.0,0.0,0.0,Venite fedeli (v2),Stefani - Wade,,"21,3",RHw_pm_ITWk,0.0,0.0,0.0
1914,0.0,0.0,0.0,"Alleluja, Tradizionale",Pasquale gregoriano,,"25,5",6sLNiJd95jY,0.0,0.0,0.0
1911,0.98,1.31,-0.33000000000000007,Agnus Dei,,,71,,0.030453554083885212,-0.03091334894613584,-0.000459794862250628
2657,6.53,8.71,-2.1800000000000006,Annunciamo la Tua morte,Marcello Giombini,Camminiamo nella speranza,28,zZnqfJVvZRU,0.20292011037527594,-0.20421545667447313,-0.0012953462991971976
2185,0.92,1.25,-0.32999999999999996,Agnus Dei (miserere et pacem),Daniele Esposito,,71,oi6I52MhsaQ,0.028589050772626932,-0.03091334894613583,-0.002324298173508897
1693,12.58,16.78,-4.200000000000001,Ho la pace come un fiume,Musicassetta Alleluia - Paoline,,"21,32",I17k9t2H8_M,0.39092419426048564,-0.39344262295081983,-0.0025184286903341957
2384,6.95,9.29,-2.339999999999999,Dai la mano a tuo fratello,RnS,Sempre canterò,"21,30,32,3,5",JPrPBoEy6d0,0.21597163355408389,-0.21920374707259946,-0.0032321135185155725
2776,8.93,11.94,-3.01,Invoca il nome del tuo Signore,Comunità Gesù Ama,,"28,4,9,11,13,14",-DChAnhBc6Q,0.27750024282560704,-0.2819672131147541,-0.004466970289147054
2358,8.13,10.89,-2.76,Ti offro Signor,Giuseppe Carrisi,Il 7° giorno,"26,52",bd8IuPNUM_g,0.2526401986754967,-0.2585480093676815,-0.005907810692184823
502,0.29,0.45,-0.16000000000000003,Lord I Need You,Matt Maher,,"21,15",LuvfMDhTyMA,0.009011766004415011,-0.014988290398126469,-0.005976524393711458
394,13.28,17.75,-4.470000000000001,Santa Maria del cammino,Renato D’andrea - Juan Antonio Espinosa,,"32,7",EyIpjjhjyII,0.41267673289183227,-0.4187353629976582,-0.006058630105825913
2526,13.82,18.47,-4.649999999999999,Grazie Gesù,Francesco Biagini,,14,k2cIb1DcM4Q,0.42945726269315676,-0.4355971896955503,-0.006139927002393519
1393,1.01,1.42,-0.4099999999999999,Il Piccolo Tamburino (The little drummer boys),K.K.Davis,,"31,3",-A5A4XhRYrI,0.031385805739514355,-0.03840749414519906,-0.007021688405684706
2514,6.53,8.78,-2.249999999999999,E la montagna si muoverà,--,,"10,16",uOMLQQhnQe8,0.20292011037527594,-0.21077283372365332,-0.007852723348377388
1657,16.67,22.3,-5.629999999999999,Parla al mio cuore,RnS,Parla al mio cuore,"31,14,20",WdXnwqJZhqY,0.518021169977925,-0.527400468384075,-0.009379298406149927
2721,13.93,18.68,-4.75,Salmo 8,Guido Meregalli,,24,1JSFFVarUNg,0.43287551876379693,-0.44496487119437944,-0.012089352430582512
2319,0.06,0.21,-0.15,Joy to the world,Celtic Woman,,32,30OaM6b48k8,0.0018645033112582783,-0.014051522248243561,-0.012187018936985284
317,4.97,6.76,-1.79,Nella luce del Signor,RnS,Shalom,6,fZwY4SNQQRU,0.1544430242825607,-0.16768149882903982,-0.013238474546479112
2189,14.54,19.56,-5.02,Com'è bello (dar lode al Signor),RnS,Davanti al Re,21,KOB5-UWA-pk,0.4518313024282561,-0.4702576112412178,-0.0184263088129617
1825,10.31,13.94,-3.629999999999999,Il Consolatore,SDV worship,,"28,31",3NwfXEErkas,0.32038381898454743,-0.3400468384074941,-0.01966301942294668
1968,0.11,0.37,-0.26,Christus vincit,Aloys Kunk,,"9,14,52",7arQTsM26qk,0.003418256070640177,-0.024355971896955507,-0.02093771582631533
1856,0.0,0.24,-0.24,Canoni - Ubi Caritas,Taizé,,"26,30,18",eF8AW6JzWpE,0.0,-0.022482435597189696,-0.022482435597189696
185,19.83,26.65,-6.82,Eccomi,Marco Frisina ,Non temere,"21,24,10,13,17,20",Gg_CRwPwog4,0.616218344370861,-0.6388758782201406,-0.0226575338492796
191,3.77,5.27,-1.4999999999999996,Evenhu Shalom,Tradizionale Ebraico,,30,AWePGSeapVo,0.11715295805739516,-0.14051522248243556,-0.0233622644250404
1747,10.44,14.16,-3.7200000000000006,"Alleluia, da chi andremo","F. Buttazzo, G. Puccio",Esultiamo nel Signore,"25,5",tZhPODcWVhs,0.3244235761589404,-0.34847775175644036,-0.02405417559749995
2513,10.03,13.64,-3.610000000000001,Dove troveremo tutto il pane,Stefano pianori,,26,dztwb6q08ho,0.3116828035320088,-0.3381733021077285,-0.026490498575719723
2786,17.76,23.94,-6.18,Muovi le montagne,RnS,Parla al mio Cuore,21,3lQeWQFdhWA,0.5518929801324504,-0.5789227166276347,-0.027029736495184364
101,0.0,0.3,-0.3,Canoni - Magnificat,Taize,,18,nLM0GiihIbs,0.0,-0.028103044496487123,-0.028103044496487123
2446,2.23,3.27,-1.04,Alleluja - Cristo è risorto dai morti,dalla liturgia Pasquale orientale,,"25,5",bjkNmeYsQ2s,0.06929737306843267,-0.09742388758782203,-0.028126514519389356
2095,1.11,1.79,-0.6799999999999999,"Canoni - Confitemini, Domino (Ringrazia il Signore perché è buono)",Taizè,,"31,9,10",khXIGwIhpYE,0.03449331125827815,-0.06370023419203748,-0.02920692293375933
2239,17.23,23.27,-6.039999999999999,Amore abbandonato,Gen Verde,Il Mistero Pasquale,"31,4",HWq2ajrE2hY,0.5354232008830022,-0.565807962529274,-0.030384761646271796
412,11.95,16.25,-4.300000000000001,Se hai un cuore grande,Pino Bordini,Mi dichiaro per Cristo,6,QA-Q6y2o54w,0.37134690949227367,-0.4028103044496488,-0.03146339495737516
